TimeEntry,Machine,Power,Mode,Execution,Program,Line,Sload,Xload,Yload,Zload,Aload,Bload,Cload,Tool,RPM,AlarmState,AlarmSeverity,Alarm,PartsCount,Feedrate
12/11/2009 16:55:57,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1164,28,0,14,6,25,0,,0,1,0,CLEARED,INFO
12/11/2009 16:56:08,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1164,28,0,11,6,30,0,,0,1,0,CLEARED,INFO
12/11/2009 16:56:20,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1164,46,0,6,6,46,0,,0,1,0,CLEARED,INFO
12/11/2009 16:56:30,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1164,46,0,10,6,44,0,,47,1,0,CLEARED,INFO
12/11/2009 18:13:44,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1268,0,1,7,5,35,0,,0,1,0,CLEARED,INFO
12/11/2009 18:13:55,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1268,0,0,17,5,46,0,,0,1,0,CLEARED,INFO
12/11/2009 18:14:06,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1268,11,0,6,7,27,0,,0,1,0,CLEARED,INFO
12/11/2009 18:14:17,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1268,11,0,6,7,26,0,,0,1,0,CLEARED,INFO
12/11/2009 18:14:29,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1268,11,0,5,7,25,0,,0,1,0,CLEARED,INFO
12/11/2009 18:14:40,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1268,11,0,6,7,24,0,,0,1,0,CLEARED,INFO
12/11/2009 18:14:51,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1268,26,0,7,6,22,0,,0,1,0,CLEARED,INFO
12/11/2009 18:15:02,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1268,28,0,11,7,25,0,,0,1,0,CLEARED,INFO
12/11/2009 18:15:13,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1268,37,0,7,7,29,0,,0,1,0,CLEARED,INFO
12/11/2009 18:15:24,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1268,46,0,11,6,42,0,,46,1,0,CLEARED,INFO
12/11/2009 18:15:36,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1268,48,0,7,9,24,0,,15,1,0,CLEARED,INFO
12/11/2009 18:15:47,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1268,50,0,11,8,28,0,,0,1,0,CLEARED,INFO
12/11/2009 18:15:58,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1268,50,0,11,7,30,0,,0,1,0,CLEARED,INFO
12/11/2009 18:16:09,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1268,2,0,6,7,44,0,,7,1,0,ACTIVE,CRITICAL,EMerGency Status Set
12/11/2009 18:59:44,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,0,0,75,4,115,0,,0,1,0,CLEARED,INFO,
12/11/2009 18:59:55,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,5,0,18,20,45,0,,0,1,0,CLEARED,INFO,
12/11/2009 19:00:06,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,11,0,7,8,26,0,,0,1,0,CLEARED,INFO,
12/11/2009 19:00:17,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,11,0,7,8,25,0,,0,1,0,CLEARED,INFO,
12/11/2009 19:00:28,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,11,0,7,8,25,0,,0,1,0,CLEARED,INFO,
12/11/2009 19:00:39,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,26,0,8,7,23,0,,0,1,0,CLEARED,INFO,
12/11/2009 19:00:50,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,28,0,12,7,30,0,,0,1,0,CLEARED,INFO,
12/11/2009 19:01:01,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,46,0,7,7,46,0,,4,1,0,ACTIVE,CRITICAL,EMerGency Status Set
12/11/2009 19:01:12,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,46,0,10,7,45,0,,44,1,0,CLEARED,INFO,
12/11/2009 19:01:23,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,48,0,8,9,24,0,,8,1,0,CLEARED,INFO,
12/11/2009 19:01:34,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,50,0,11,8,30,0,,0,1,0,CLEARED,INFO,
12/11/2009 19:01:45,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,59,0,9,8,17,0,,0,1,0,CLEARED,INFO,
12/11/2009 19:01:57,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,2,0,11,13,45,0,,44,1,0,CLEARED,INFO,
12/11/2009 19:02:08,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,2,0,12,14,45,0,,42,1,0,CLEARED,INFO,
12/11/2009 19:02:19,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,5,0,8,10,30,0,,0,1,0,CLEARED,INFO,
12/11/2009 19:02:30,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,21,0,8,8,1,0,,0,1,0,CLEARED,INFO
12/11/2009 19:02:41,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,0,0,6,10,45,0,,0,1,0,CLEARED,INFO
12/11/2009 19:02:52,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,0,0,6,6,13,0,,0,1,0,CLEARED,INFO
12/11/2009 19:03:04,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,0,1,12,5,39,0,,0,1,0,CLEARED,INFO
12/11/2009 19:03:15,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,0,5,12,5,39,0,,0,1,0,CLEARED,INFO
12/11/2009 19:03:26,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,0,5,12,4,36,0,,0,1,0,CLEARED,INFO
12/11/2009 19:03:37,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,0,1,13,4,35,0,,0,1,0,CLEARED,INFO
12/11/2009 19:03:48,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1259,0,0,6,5,30,0,,0,1,0,CLEARED,INFO
12/11/2009 19:16:36,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,46,0,10,7,44,0,,50,1,0,CLEARED,INFO
12/11/2009 19:16:47,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,46,0,10,7,44,0,,46,1,0,CLEARED,INFO
12/11/2009 19:16:58,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,48,0,8,8,26,0,,0,1,0,CLEARED,INFO
12/11/2009 19:17:09,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,50,0,11,8,30,0,,0,1,0,CLEARED,INFO
12/11/2009 19:17:20,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,59,0,8,8,128,0,,0,1,0,CLEARED,INFO
12/11/2009 19:17:32,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,2,0,12,12,44,0,,48,1,0,CLEARED,INFO
12/11/2009 19:17:43,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,2,0,12,12,42,0,,54,1,0,CLEARED,INFO
12/11/2009 19:17:54,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,5,0,9,9,30,0,,0,1,0,CLEARED,INFO
12/11/2009 19:18:05,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,5,0,9,9,30,0,,0,1,0,CLEARED,INFO
12/11/2009 19:18:16,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,21,0,8,8,35,0,,0,1,0,CLEARED,INFO
12/11/2009 19:18:27,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,0,0,10,53,44,0,,0,1,0,CLEARED,INFO
12/11/2009 19:18:38,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,0,0,54,6,44,0,,0,1,0,CLEARED,INFO
12/11/2009 19:18:49,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,0,0,7,6,30,0,,0,1,0,CLEARED,INFO
12/11/2009 19:19:01,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,0,0,8,6,31,0,,0,1,0,CLEARED,INFO
12/11/2009 19:19:12,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1383,0,3,8,6,30,0,,0,1,0,CLEARED,INFO
12/11/2009 20:05:38,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,0,0,5,5,58,0,,0,1,0,CLEARED,INFO
12/11/2009 20:05:49,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,5,0,16,17,45,0,,0,1,0,CLEARED,INFO
12/11/2009 20:06:01,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,11,0,6,7,26,0,,0,1,0,CLEARED,INFO
12/11/2009 20:06:12,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,11,0,5,7,26,0,,0,1,0,CLEARED,INFO
12/11/2009 20:06:23,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,11,0,5,7,25,0,,0,1,0,CLEARED,INFO
12/11/2009 20:06:34,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,11,0,5,7,24,0,,0,1,0,CLEARED,INFO
12/11/2009 20:06:45,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,24,0,19,6,44,0,,0,1,0,CLEARED,INFO
12/11/2009 20:06:56,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,28,0,11,6,26,0,,0,1,0,CLEARED,INFO
12/11/2009 20:07:07,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,28,0,11,6,28,0,,0,1,0,CLEARED,INFO
12/11/2009 20:07:18,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,37,0,6,4,22,0,,0,1,0,CLEARED,INFO
12/11/2009 20:07:30,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,46,0,12,4,44,0,,47,1,0,CLEARED,INFO
12/11/2009 20:07:41,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,46,0,11,4,44,0,,48,1,0,CLEARED,INFO
12/11/2009 20:07:52,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,50,0,12,7,25,0,,0,1,0,CLEARED,INFO
12/11/2009 20:08:03,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,50,0,11,7,28,0,,0,1,0,CLEARED,INFO
12/11/2009 20:08:14,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,50,0,11,8,28,0,,0,1,0,CLEARED,INFO
12/11/2009 20:08:25,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,2,0,16,17,42,0,,71,1,0,CLEARED,INFO
12/11/2009 20:08:36,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,2,0,11,13,42,0,,48,1,0,CLEARED,INFO
12/11/2009 20:08:47,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,5,0,8,9,26,0,,0,1,0,CLEARED,INFO
12/11/2009 20:08:58,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,5,0,7,9,28,0,,0,1,0,CLEARED,INFO
12/11/2009 20:09:09,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,21,0,7,7,1,0,,0,1,0,CLEARED,INFO
12/11/2009 20:09:21,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,0,0,24,18,45,0,,0,1,0,CLEARED,INFO
12/11/2009 20:09:32,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,0,0,23,5,44,0,,0,1,0,CLEARED,INFO
12/11/2009 20:09:43,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,0,0,7,5,31,0,,0,1,0,CLEARED,INFO
12/11/2009 20:09:55,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1376,0,1,12,4,22,0,,0,1,0,CLEARED,INFO
12/11/2009 21:19:32,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1376,5,0,8,10,30,0,,0,1,0,CLEARED,INFO
12/11/2009 21:19:43,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1376,22,0,8,48,45,0,,0,1,0,CLEARED,INFO
12/11/2009 21:19:54,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1376,0,0,8,7,44,0,,0,1,0,CLEARED,INFO
12/11/2009 21:20:05,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1376,0,0,7,6,18,0,,0,1,0,CLEARED,INFO
12/11/2009 21:20:16,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1376,0,0,8,6,31,0,,0,1,0,CLEARED,INFO
12/11/2009 21:20:27,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1376,0,3,7,6,31,0,,0,1,0,CLEARED,INFO
12/11/2009 21:53:27,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,0,3,9,4,27,0,,0,1,0,CLEARED,INFO
12/11/2009 21:53:38,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,0,0,45,5,33,0,,0,1,0,CLEARED,INFO
12/11/2009 21:53:50,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,11,0,6,8,26,0,,0,1,0,CLEARED,INFO
12/11/2009 21:54:01,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,11,0,6,7,25,0,,0,1,0,CLEARED,INFO
12/11/2009 21:54:12,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,11,0,6,7,24,0,,0,1,0,CLEARED,INFO
12/11/2009 21:54:23,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,11,0,5,7,23,0,,0,1,0,CLEARED,INFO
12/11/2009 21:54:34,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,11,0,5,7,23,0,,0,1,0,CLEARED,INFO
12/11/2009 21:54:45,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,26,0,7,6,21,0,,0,1,0,CLEARED,INFO
12/11/2009 21:54:56,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,28,0,10,7,28,0,,0,1,0,CLEARED,INFO
12/11/2009 21:55:07,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,28,0,10,6,24,0,,0,1,0,CLEARED,INFO
12/11/2009 21:55:18,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,46,0,14,6,44,0,,63,1,0,CLEARED,INFO
12/11/2009 21:55:30,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,46,0,11,6,44,0,,48,1,0,CLEARED,INFO
12/11/2009 21:55:41,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,48,0,7,8,24,0,,0,1,0,CLEARED,INFO
12/11/2009 21:55:52,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,50,0,12,8,29,0,,0,1,0,CLEARED,INFO
12/11/2009 21:56:03,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,50,0,10,7,29,0,,0,1,0,CLEARED,INFO
12/11/2009 21:56:14,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,2,0,6,7,44,0,,8,1,0,CLEARED,INFO
12/11/2009 21:56:25,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,2,0,10,11,44,0,,47,1,0,CLEARED,INFO
12/11/2009 21:56:36,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,5,0,8,9,26,0,,11,1,0,CLEARED,INFO
12/11/2009 21:56:47,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,5,0,7,9,29,0,,0,1,0,CLEARED,INFO
12/11/2009 21:56:58,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,18,0,7,21,29,0,,0,1,0,CLEARED,INFO
12/11/2009 21:57:09,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,0,0,18,19,45,0,,0,1,0,CLEARED,INFO
12/11/2009 21:57:20,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,0,0,6,5,45,0,,0,1,0,CLEARED,INFO
12/11/2009 21:57:31,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,0,0,20,5,27,0,,0,1,0,CLEARED,INFO
12/11/2009 21:57:43,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1377,0,0,7,4,31,0,,0,1,0,CLEARED,INFO
12/11/2009 22:12:34,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,0,2,69,5,34,0,,0,1,0,CLEARED,INFO
12/11/2009 22:12:45,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,4,0,8,5,45,0,,0,1,0,CLEARED,INFO
12/11/2009 22:12:56,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,11,0,6,7,26,0,,0,1,0,CLEARED,INFO
12/11/2009 22:13:07,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,11,0,6,7,25,0,,0,1,0,CLEARED,INFO,
12/11/2009 22:13:18,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,11,0,5,7,25,0,,0,1,0,CLEARED,INFO,
12/11/2009 22:13:29,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,24,0,76,7,48,0,,0,1,0,CLEARED,INFO,
12/11/2009 22:13:40,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,28,0,11,6,26,0,,0,1,0,CLEARED,INFO,
12/11/2009 22:13:51,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,37,0,8,6,13,0,,0,1,0,CLEARED,INFO,
12/11/2009 22:14:02,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,46,0,9,6,44,0,,49,1,0,CLEARED,INFO,
12/11/2009 22:14:14,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,47,0,7,59,44,0,,15,1,0,CLEARED,INFO,
12/11/2009 22:14:25,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,50,0,11,8,28,0,,0,1,0,CLEARED,INFO,
12/11/2009 22:14:36,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,2,0,6,7,46,0,,14,1,0,ACTIVE,CRITICAL,EMerGency Status Set
12/11/2009 22:14:47,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,2,0,12,12,44,0,,48,1,0,CLEARED,INFO,
12/11/2009 22:14:58,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,5,0,8,9,24,0,,14,1,0,CLEARED,INFO,
12/11/2009 22:15:09,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,5,0,7,9,29,0,,0,1,0,CLEARED,INFO,
12/11/2009 22:15:20,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,3,0,7,9,46,0,,0,1,0,CLEARED,INFO,
12/11/2009 22:15:31,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,0,0,6,5,45,0,,0,1,0,CLEARED,INFO,
12/11/2009 22:15:42,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,0,0,9,5,15,0,,0,1,0,CLEARED,INFO,
12/11/2009 22:15:54,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,0,0,8,5,27,0,,0,1,0,CLEARED,INFO,
12/11/2009 22:16:05,m25709.nw.nos.boeing.com/Mazak2,ON,AUTOMATIC,EXECUTING,1402,0,2,8,5,27,0,,0,1,0,CLEARED,INFO,
12/11/2009 22:25:01,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1402,0,0,8,6,31,0,,0,1,0,CLEARED,INFO,
12/11/2009 22:25:12,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1402,0,0,8,4,27,0,,0,1,0,CLEARED,INFO,
12/11/2009 12:51:17,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,PAUSED,1245,0,0,5,10,48,6,,0,2,0,CLEARED,INFO,
12/11/2009 12:51:28,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,PAUSED,77777777,0,0,6,10,47,5,,0,2,0,CLEARED,INFO,
12/11/2009 12:51:39,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,2,0,5,9,46,6,,0,2,0,CLEARED,INFO,
12/11/2009 12:51:51,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,16,9,31,31,,0,2,0,CLEARED,INFO,
12/11/2009 12:52:03,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,15,5,25,62,,0,2,0,CLEARED,INFO,
12/11/2009 12:52:14,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,8,0,27,40,,41,2,0,CLEARED,INFO,
12/11/2009 12:52:25,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,7,0,27,41,,42,2,0,CLEARED,INFO,
12/11/2009 12:52:36,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,8,0,27,41,,41,2,0,CLEARED,INFO,
12/11/2009 12:52:47,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,7,8,47,10,,6,2,0,CLEARED,INFO,
12/11/2009 12:52:58,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,8,13,50,7,,0,2,0,CLEARED,INFO,
12/11/2009 12:53:09,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,7,11,49,6,,43,2,0,CLEARED,INFO,
12/11/2009 12:53:20,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,8,10,48,6,,42,2,0,CLEARED,INFO,
12/11/2009 12:53:32,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,7,10,46,6,,0,2,0,ACTIVE,CRITICAL,EMerGency Status Set
12/11/2009 12:53:43,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,7,10,46,6,,44,2,0,CLEARED,INFO
12/11/2009 12:53:54,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,7,10,46,6,,8,2,0,CLEARED,INFO
12/11/2009 12:54:05,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,7,9,46,6,,0,2,0,CLEARED,INFO
12/11/2009 12:54:16,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,7,11,46,6,,0,2,0,CLEARED,INFO
12/11/2009 12:54:27,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0,6,9,45,6,,0,2,0,CLEARED,INFO
12/11/2009 12:54:38,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,77777777,4,0,6,9,46,0,,0,2,0,CLEARED,INFO
12/11/2009 12:54:49,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1379,0,0,6,19,46,0,,0,2,0,CLEARED,INFO
12/11/2009 12:55:00,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1379,0,0,9,6,12,0,,0,2,0,CLEARED,INFO
12/11/2009 12:55:11,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1379,0,0,12,5,39,0,,0,2,0,CLEARED,INFO
12/11/2009 12:55:22,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1379,0,0,12,4,39,0,,0,2,0,CLEARED,INFO
12/11/2009 12:55:34,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1379,0,0,12,5,40,0,,0,2,0,CLEARED,INFO
12/11/2009 12:55:45,m25709.nw.nos.boeing.com/Mazak3,ON,AUTOMATIC,EXECUTING,1379,0,0,12,4,40,0,,0,2,0,CLEARED,INFO
12/11/2009 13:00:36,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1143,0,1,8,7,28,5,,0,2,0,CLEARED,INFO
12/11/2009 13:00:47,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1143,0,0,21,6,46,5,,0,2,0,CLEARED,INFO
12/11/2009 13:00:58,m25709.nw.nos.boeing.com/Mazak4,ON,AUTOMATIC,EXECUTING,1143,4,0,5,6,45,5,,0,2,0,CLEARED,INFO
